Filename	StartTimeStamp	XIC-WideFrac	XIC-FWHM-Q1	XIC-FWHM-Q2	XIC-FWHM-Q3	XIC-Height-Q2	XIC-Height-Q3	XIC-Height-Q4	RT-Duration	RT-TIC-Q1	RT-TIC-Q2	RT-TIC-Q3	RT-TIC-Q4	RT-MS-Q1	RT-MS-Q2	RT-MS-Q3	RT-MS-Q4	RT-MSMS-Q1	RT-MSMS-Q2	RT-MSMS-Q3	RT-MSMS-Q4	MS1-TIC-Change-Q2	MS1-TIC-Change-Q3	MS1-TIC-Change-Q4	MS1-TIC-Q2	MS1-TIC-Q3	MS1-TIC-Q4	MS1-Count	MS1-Freq-Max	MS1-Density-Q1	MS1-Density-Q2	MS1-Density-Q3	MS2-Count	MS2-Freq-Max	MS2-Density-Q1	MS2-Density-Q2	MS2-Density-Q3	MS2-PrecZ-1	MS2-PrecZ-2	MS2-PrecZ-3	MS2-PrecZ-4	MS2-PrecZ-5	MS2-PrecZ-more	MS2-PrecZ-likely-1	MS2-PrecZ-likely-multi
TCGA-AA-3518-01A-11_W_VU_20120915_A0218_3F_R_FR07	2012-09-16T03:37:56Z	0.329628	13.9315	15.6359	18.7084	0.889962	1.15808	4.68084	4799.15	0.172841	0.0308851	0.14633	0.649944	0.268574	0.305885	0.252456	0.173086	0.187448	0.132526	0.126828	0.553198	1.02218	2.68323	4.33797	0.30343	3.3876	3.12259	3219	1.06551	1193	2426	3333.5	9805	4.89092	614	808	1008	0	0.626211	0.314431	0.0528302	0.00591535	0.000611933	0	0
TCGA-AA-3518-01A-11_W_VU_20120916_A0218_3F_R_FR08	2012-09-16T05:16:08Z	0.330362	14.3368	15.9372	19.0473	0.890568	1.00624	4.60785	4799.24	0.199994	0.0618153	0.121088	0.617103	0.268322	0.300882	0.254081	0.176715	0.204852	0.131943	0.134122	0.529084	1.08521	2.78148	3.97439	0.334148	3.55299	2.70832	3262	1.07288	1200.25	2423.5	3339.5	9983	4.8761	616	800	984	0	0.581589	0.328559	0.0796354	0.00951618	0.000701192	0	0
TCGA-AA-3518-01A-11_W_VU_20120916_A0218_3F_R_FR09	2012-09-16T06:54:20Z	0.317971	14.9173	16.8242	20.1303	0.965019	1.12366	4.80145	4799.52	0.18994	0.0413107	0.122698	0.646051	0.263307	0.308834	0.253048	0.174811	0.181462	0.123873	0.127955	0.56671	1.05506	2.92998	4.24147	0.326141	3.46906	3.12	3227	1.07576	1178.5	2390	3230	9938	5.04788	603	798	995	0	0.609278	0.330046	0.05484	0.00493057	0.000905615	0	0
TCGA-AA-3518-01A-11_W_VU_20120916_A0218_3F_R_FR10	2012-09-16T08:32:32Z	0.327574	14.0126	15.6749	18.7616	0.758333	1.05336	4.67283	4799.7	0.219535	0.0566414	0.106771	0.617052	0.269299	0.304738	0.251369	0.174594	0.176483	0.116524	0.125825	0.581168	1.06036	2.48357	4.29185	0.324291	3.29008	2.58024	3190	1.06595	1201	2395	3334.5	9549	4.69273	610	805	1012	0	0.629595	0.304535	0.0547701	0.00942507	0.00167557	0	0
TCGA-AA-3518-01A-11_W_VU_20120916_A0218_3F_R_FR11	2012-09-16T10:10:44Z	0.324263	14.0768	16.0105	19.3681	0.931169	1.16247	4.39629	4799.37	0.198176	0.042595	0.0575137	0.701715	0.26003	0.312064	0.251485	0.176421	0.18117	0.113809	0.133635	0.571386	1.08415	2.58538	4.18611	0.362125	3.28761	3.10391	3220	1.07197	1215.5	2420	3280.75	9665	5.02956	594	801	1017	0	0.651423	0.298293	0.0430419	0.00620797	0.00103466	0	0
TCGA-AA-3518-01A-11_W_VU_20120916_A0218_3F_R_FR12	2012-09-16T11:48:56Z	0.315506	14.1795	16.1566	19.0549	0.966094	1.08711	4.568	4799.11	0.222768	0.0347716	0.0507053	0.691755	0.258378	0.312193	0.25032	0.17911	0.223555	0.116709	0.137968	0.521768	1.063	2.56434	4.56509	0.359772	3.20485	3.13125	3231	1.06801	1252	2384	3216.5	9480	4.99699	591	798	1012	0	0.661814	0.287236	0.0410338	0.00886076	0.00105485	0	0
TCGA-AA-3518-01A-11_W_VU_20120916_A0218_3F_R_FR13	2012-09-16T13:27:08Z	0.317353	14.0617	15.9719	19.5176	0.915576	1.23655	4.29875	4799.59	0.234334	0.0301241	0.056884	0.678658	0.268113	0.304439	0.250055	0.177393	0.216943	0.123357	0.144282	0.515418	1.13605	2.44951	4.38032	0.357531	3.1409	3.32889	3213	1.06554	1215	2389	3240	9491	5.05023	591	804	1010.5	0	0.648298	0.293857	0.0479402	0.00906122	0.000842904	0	0
TCGA-AA-3518-01A-11_W_VU_20120916_A0218_3F_R_FR14	2012-09-16T15:05:21Z	0.311025	13.9498	15.8328	19.4006	0.95821	1.22296	4.8778	4799.23	0.245715	0.0192361	0.0755275	0.659521	0.277673	0.299609	0.247054	0.175665	0.201465	0.114852	0.130162	0.553521	1.09731	2.23781	4.99154	0.378864	2.96004	3.8391	3176	1.06386	1214.75	2458.5	3310.75	9533	5.03805	600	788	1000	0	0.652995	0.298857	0.0419595	0.00587433	0.000314696	0	0
TCGA-AA-3518-01A-11_W_VU_20120916_A0218_3F_R_FR15	2012-09-16T16:43:33Z	0.329829	14.2463	16.1622	18.9353	1.00495	1.13504	4.60639	4799.43	0.246544	0.0389654	0.0625417	0.651949	0.280387	0.298178	0.246249	0.175186	0.222274	0.125362	0.138492	0.513871	1.11297	2.22251	4.22395	0.395329	2.80806	3.0962	3179	1.06513	1213	2440	3169	9417	4.89459	601	787	989	0	0.66741	0.287246	0.041733	0.00361049	0	0	0
TCGA-AA-3525-01A-12_W_VU_20121209_A0218_7F_R_FR01	2012-12-10T04:13:29Z	0.300702	13.7579	15.6577	19.3376	0.687518	0.679852	5.79638	4799.83	0.244809	0.0709027	0.0984737	0.585815	0.248551	0.334843	0.244329	0.172278	0.221675	0.118985	0.123218	0.536122	0.920794	1.66937	5.47164	0.115596	1.95729	3.48449	3449	1.07238	1964	2203	2810	8979	4.15573	580	764	954	0	0.614991	0.300256	0.0619223	0.0196013	0.00322976	0	0
TCGA-AA-3525-01A-12_W_VU_20121209_A0218_7F_R_FR02	2012-12-10T05:51:41Z	0.305565	14.1313	16.1767	19.7618	0.829795	0.804627	4.17514	4799.23	0.311677	0.0810196	0.0758547	0.531449	0.254049	0.308118	0.275513	0.16232	0.238626	0.136968	0.131822	0.492585	1.02883	2.54292	4.47007	0.166794	2.98837	2.81144	3218	1.06903	1999	2314.5	3120	11572	4.91632	576	759	958	0	0.569997	0.291998	0.104131	0.0281714	0.00570342	0	0
TCGA-AA-3525-01A-12_W_VU_20121210_A0218_7F_R_FR03	2012-12-10T07:29:52Z	0.312711	14.8233	16.871	20.7627	0.854606	0.865198	4.30587	4798.96	0.297443	0.0982391	0.0618099	0.542508	0.250222	0.317809	0.267421	0.164547	0.233513	0.13602	0.125858	0.504609	1.02686	2.24498	4.75187	0.569787	2.54126	2.87072	3332	1.0968	1958	2171	2966.5	11234	4.96351	577	756	954	0	0.600498	0.308617	0.0750401	0.0135304	0.0023144	0	0
TCGA-AA-3525-01A-12_W_VU_20121210_A0218_7F_R_FR04	2012-12-10T09:08:02Z	0.315608	14.08	15.997	19.8133	0.737468	0.84499	4.73344	4799.56	0.29245	0.1381	0.0605495	0.508901	0.253388	0.338521	0.244812	0.163279	0.227907	0.133866	0.130099	0.508128	0.92314	2.04449	4.2781	0.111383	2.42845	2.84545	3314	1.07872	1926	2148	2964.5	10456	4.97517	592	770	959	0	0.647188	0.275249	0.0621653	0.0121461	0.00325172	0	0
TCGA-AA-3525-01A-12_W_VU_20121210_A0218_7F_R_FR05	2012-12-10T10:46:12Z	0.3228	13.8666	15.5119	18.5904	0.786283	0.793568	4.30829	4800.41	0.262496	0.0967486	0.13657	0.504186	0.263028	0.339607	0.234097	0.163268	0.22462	0.130857	0.137513	0.50701	0.992765	2.23812	5.69479	0.131814	2.60328	3.69646	3307	1.07086	2067	2277	2938.5	10570	4.948	601	760	950	0	0.65052	0.280132	0.0495743	0.0136235	0.00614948	0	0
TCGA-AA-3525-01A-12_W_VU_20121210_A0218_7F_R_FR06	2012-12-10T12:24:21Z	0.311905	14.1395	16.1535	19.4196	0.771158	0.987581	4.73978	4800.18	0.276078	0.0456611	0.144362	0.533899	0.264782	0.33663	0.234652	0.163936	0.221277	0.126683	0.140974	0.511066	0.97815	1.84627	4.75867	0.104166	2.09497	3.09677	3321	1.06615	2098	2309	2835	9987	4.51615	584	735	912	0	0.652448	0.271753	0.0506659	0.0167217	0.00841093	0	0
TCGA-AA-3525-01A-12_W_VU_20121210_A0218_7F_R_FR07	2012-12-10T14:02:31Z	0.299377	13.7247	15.6829	19.0122	0.74213	0.814641	5.50014	4799.49	0.258098	0.0709984	0.137038	0.533865	0.260666	0.335606	0.234599	0.169129	0.22221	0.123978	0.137322	0.516491	0.958856	1.5678	5.21745	0.101068	1.73109	3.35181	3421	1.07546	2145	2341	2813	9463	4.29806	579	738	895	0	0.634365	0.285533	0.0546338	0.0184931	0.00697453	0	0
TCGA-AA-3525-01A-12_W_VU_20121210_A0218_7F_R_FR08	2012-12-10T15:40:42Z	0.30826	14.1623	16.2563	20.1353	0.790071	0.750145	4.10724	4799.06	0.213049	0.0724352	0.114497	0.600019	0.274755	0.326093	0.23197	0.167182	0.2095	0.123349	0.135737	0.531414	0.933495	1.83682	4.41903	0.0861338	1.69514	3.17195	3422	1.07914	2313	2477	2842.75	9492	4.33312	577	738	892	0	0.606827	0.310788	0.0518331	0.0218078	0.00874421	0	0
TCGA-AA-3525-01A-12_W_VU_20121210_A0218_7F_R_FR09	2012-12-10T17:18:52Z	0.307054	14.0179	15.9401	19.5975	0.741408	0.758629	5.10069	4799.95	0.232097	0.0815038	0.0915774	0.594821	0.264899	0.32969	0.238452	0.166959	0.213998	0.124466	0.13308	0.528456	0.868901	1.33222	4.69861	0.0826786	1.30489	3.3101	3433	1.08465	2315	2510	2712	9158	3.96554	559	726	873	0	0.624481	0.309893	0.0529592	0.0115746	0.00109194	0	0
TCGA-AA-3525-01A-12_W_VU_20121210_A0218_7F_R_FR10	2012-12-10T18:57:04Z	0.31782	14.1118	16.0615	19.9086	0.76089	0.751062	4.22873	4799.68	0.216718	0.0964758	0.0529324	0.633874	0.243558	0.3274	0.227944	0.201098	0.212714	0.122611	0.128962	0.535713	1.08655	1.6728	4.678	1.23536	1.67568	2.93047	3281	1.07459	1518	2416	2848	9046	4.31408	613	782	940	0	0.630555	0.30765	0.0547203	0.00652222	0.00055273	0	0
TCGA-AA-3525-01A-12_W_VU_20121210_A0218_7F_R_FR11	2012-12-10T20:35:16Z	0.309548	14.013	15.8931	20.0779	0.79342	0.779592	4.25315	4800.37	0.224768	0.0962712	0.0533556	0.625605	0.257769	0.334276	0.236079	0.171875	0.215178	0.123831	0.133128	0.527863	0.89242	1.52318	4.49462	0.127153	1.82296	3.08568	3508	1.10941	2392.75	2591	2909	9698	4.64086	590	767	939	0	0.584966	0.324397	0.0706331	0.0166014	0.00340276	0	0
TCGA-AA-3525-01A-12_W_VU_20121210_A0218_7F_R_FR12	2012-12-10T22:13:26Z	0.293654	14.3887	16.7867	21.2886	0.721622	0.769262	3.84539	4800.34	0.230415	0.0893645	0.0567779	0.623442	0.249369	0.337376	0.242602	0.170653	0.226987	0.125436	0.137008	0.510569	0.879144	1.68065	4.14768	0.0921389	1.81553	2.88826	3534	1.09534	2449.25	2641	2950	9896	4.507	576.75	745	924	0	0.591552	0.312955	0.0626516	0.0250606	0.00778092	0	0
TCGA-AA-3525-01A-12_W_VU_20121210_A0218_7F_R_FR13	2012-12-10T23:51:35Z	0.320583	14.2144	16.1651	20.2866	0.699262	0.749898	4.25778	4799.42	0.239022	0.0761718	0.0656357	0.619171	0.221761	0.334162	0.238183	0.205894	0.25785	0.138451	0.146073	0.457626	1.26725	1.98233	3.93489	1.33437	2.2747	2.58354	3306	1.08292	1546	2512.5	2920.75	9464	4.59069	605	773	951	0	0.588229	0.31213	0.0736475	0.0188081	0.00718512	0	0
TCGA-AA-3525-01A-12_W_VU_20121210_A0218_7F_R_FR14	2012-12-11T01:29:47Z	0.301471	14.1324	16.1241	20.1485	0.704134	0.739906	5.19251	4799.78	0.2483	0.0722746	0.067159	0.612267	0.240831	0.348201	0.240055	0.170913	0.22657	0.123578	0.134993	0.51486	0.897998	1.66814	5.45119	0.120804	1.93422	3.64621	3532	1.099	2536	2736	2962	10127	4.48943	561.5	743	944	0	0.5748	0.330108	0.0629012	0.0219216	0.0102696	0	0
TCGA-AA-3525-01A-12_W_VU_20121210_A0218_7F_R_FR15	2012-12-11T03:08:00Z	0.297752	14.0534	16.1798	20.0849	0.704232	0.785086	4.62831	4800.19	0.247796	0.0871857	0.0649349	0.600084	0.243957	0.339887	0.243728	0.172428	0.227492	0.124646	0.134336	0.513526	0.904051	1.78887	5.00049	0.122717	2.1328	3.29957	3563	1.0971	2554	2772	2988.5	10277	4.54983	565	753	952	0	0.582466	0.318965	0.068016	0.0227693	0.00778437	0	0
TCGA-AA-3526-01A-11_W_VU_20130106_A0218_8J_R_FR01	2013-01-06T07:29:47Z	0.322328	14.2774	15.9934	19.2438	0.935765	1.07822	5.30778	4799.71	0.280286	0.0477898	0.15828	0.513644	0.273859	0.338411	0.208944	0.178786	0.231049	0.120496	0.127967	0.520488	1.15027	1.37496	3.65912	0.52498	1.22007	3.20394	3423	1.08623	1614	2150	2555	8693	3.9906	407	531	677	0	0.776142	0.200161	0.0224318	0.000920281	0.000345105	0	0
TCGA-AA-3526-01A-11_W_VU_20130106_A0218_8J_R_FR02	2013-01-06T09:08:00Z	0.321281	14.4119	16.1058	19.5361	0.867349	1.17219	5.02279	4799.73	0.264628	0.0683619	0.131662	0.535348	0.278904	0.344507	0.201544	0.175045	0.230745	0.126712	0.132831	0.509713	1.12095	1.3894	5.09135	0.398232	1.43687	3.57367	3394	1.08542	1624.25	2192	2609	9182	4.01475	424	542	692	0	0.822805	0.166086	0.010782	0.000326726	0	0	0
TCGA-AA-3526-01A-11_W_VU_20130106_A0218_8J_R_FR03	2013-01-06T10:46:12Z	0.333694	14.5885	16.2745	19.4679	0.852523	0.964995	4.55562	4799.51	0.267886	0.0785993	0.11276	0.540755	0.280982	0.341129	0.202262	0.175627	0.230843	0.125832	0.132663	0.510662	1.08283	1.52946	4.00182	0.387967	1.40382	2.85563	3392	1.1081	1630	2282	2648	9239	4.11821	467	593	735	0	0.757874	0.220803	0.0194826	0.00151532	0.00032471	0	0
TCGA-AA-3526-01A-11_W_VU_20130106_A0218_8J_R_FR04	2013-01-06T12:24:24Z	0.327647	14.4063	16.2409	19.8967	0.891389	1.05296	4.87586	4799.58	0.159983	0.146678	0.0797691	0.613569	0.278442	0.345539	0.197395	0.178624	0.227211	0.128233	0.132513	0.512043	1.13639	1.45308	4.47025	0.411511	1.36582	3.68566	3515	1.06872	1702	2352	2702	9379	4.5089	502	648	763.5	0	0.752319	0.234247	0.0127945	0.000426485	0.000213242	0	0
TCGA-AA-3526-01A-11_W_VU_20130106_A0218_8J_R_FR05	2013-01-06T14:02:36Z	0.329868	14.1013	15.7985	19.4295	0.797431	0.893354	4.73234	4799.43	0.170669	0.138338	0.11823	0.572762	0.27176	0.331527	0.208849	0.187865	0.222988	0.125568	0.127241	0.524203	1.0607	1.37597	4.24545	0.454982	1.36789	3.22884	3449	1.11509	1632	2280	2614	8849	4.07523	486	611	716	0	0.784495	0.202057	0.0127698	0.000339021	0.000339021	0	0
TCGA-AA-3526-01A-11_W_VU_20130106_A0218_8J_R_FR06	2013-01-06T15:40:48Z	0.326266	15.0515	17.0607	20.6195	0.923807	1.16362	4.66657	4799.22	0.190436	0.10817	0.0915907	0.609804	0.243411	0.364557	0.207169	0.184864	0.233869	0.129021	0.131012	0.506098	1.04096	1.58177	4.37656	0.379789	1.75806	3.36454	3406	1.12294	1610.25	2313	2701	9480	4.23102	477	629	771	0	0.761181	0.212342	0.0241561	0.00200422	0.000316456	0	0
TCGA-AA-3526-01A-11_W_VU_20130106_A0218_8J_R_FR07	2013-01-06T17:18:57Z	0.322557	14.9661	17.0356	21.0224	0.938116	1.12957	4.59267	4799.87	0.200052	0.127917	0.0729638	0.599068	0.256907	0.36035	0.196725	0.186018	0.230806	0.129781	0.130987	0.508425	1.23601	1.55858	4.2627	0.567154	1.50904	3.38721	3487	1.06806	1620	2384	2770	9589	4.48215	492	645	788	0	0.721139	0.256961	0.0213787	0.000104286	0.000417145	0	0
TCGA-AA-3526-01A-11_W_VU_20130106_A0218_8J_R_FR08	2013-01-06T18:57:10Z	0.316871	15.1466	17.2697	21.6612	0.806878	0.965699	4.30848	4799.77	0.219452	0.0757227	0.136205	0.56862	0.225237	0.380595	0.204635	0.189534	0.25171	0.120913	0.125391	0.501986	1.0685	1.516	3.89604	0.499781	1.16061	3.11455	3574	1.12928	1671	2294.5	2753.75	8707	4.28129	473	649	783	0	0.714827	0.266912	0.016883	0.000689101	0.000689101	0	0
TCGA-AA-3526-01A-11_W_VU_20130106_A0218_8J_R_FR09	2013-01-06T20:35:22Z	0.332502	14.7106	16.3571	19.6049	0.816524	1.04298	4.61547	4800.25	0.219141	0.0407819	0.141842	0.598235	0.240142	0.365507	0.207096	0.187255	0.23323	0.123132	0.129352	0.514286	1.07414	1.48815	4.19595	0.412137	1.68191	3.36939	3541	1.07646	1711	2338	2752	9224	4.51663	504	653	806	0	0.748807	0.220078	0.0289462	0.00195143	0.000216826	0	0
TCGA-AA-3526-01A-11_W_VU_20130106_A0218_8J_R_FR10	2013-01-06T22:13:34Z	0.333503	14.4446	16.1224	19.2306	0.9132	1.12467	5.30131	4799.8	0.230833	0.0307731	0.124875	0.613519	0.239322	0.367775	0.198253	0.194649	0.238486	0.121834	0.131943	0.507737	1.18424	1.55297	4.89747	0.54076	1.93082	3.39344	3523	1.05899	1680	2453	2812	9802	4.81363	518	668	824	0	0.732912	0.251479	0.0144868	0.00061212	0.0005101	0	0
TCGA-AA-3526-01A-11_W_VU_20130106_A0218_8J_R_FR11	2013-01-06T23:51:46Z	0.336214	13.6683	15.1681	18.076	0.818474	1.00576	4.8181	4800.06	0.252053	0.0814451	0.0836281	0.582874	0.229164	0.374162	0.210129	0.186545	0.243478	0.123614	0.129408	0.5035	1.1424	1.70842	4.08141	0.328432	2.16471	3.04659	3534	1.09977	1688	2230	2784	9604	4.50928	492.75	653.5	811	0	0.756247	0.220325	0.02197	0.0013536	0.000104123	0	0
TCGA-AA-3526-01A-11_W_VU_20130106_A0218_8J_R_FR12	2013-01-07T01:29:58Z	0.333511	14.3348	16.0521	19.5452	0.849497	1.00289	4.77654	4799.52	0.239197	0.0353057	0.0902431	0.635254	0.224977	0.365062	0.218632	0.191328	0.243744	0.112262	0.12929	0.514704	1.09378	1.58015	4.46096	0.398443	2.15369	3.12743	3531	1.12332	1678	2285	2784.5	9391	4.84847	506	667	818	0	0.729635	0.228197	0.0398254	0.00202321	0.000319455	0	0
TCGA-AA-3526-01A-11_W_VU_20130106_A0218_8J_R_FR13	2013-01-07T03:08:10Z	0.331373	15.1602	16.9624	20.0994	1.02596	1.21231	4.92244	4799.52	0.237956	0.0383836	0.0517398	0.67192	0.214229	0.351284	0.243092	0.191395	0.26054	0.110699	0.127663	0.501098	1.11038	1.68406	4.93711	0.46029	2.3071	3.72744	3539	1.05766	1602.5	2150	2799.5	9690	5.01649	515	674	827	0	0.722085	0.234262	0.0390093	0.00423117	0.000412797	0	0
TCGA-AA-3526-01A-11_W_VU_20130106_A0218_8J_R_FR14	2013-01-07T04:46:22Z	0.328914	14.2923	16.0379	19.0899	1.04735	1.25739	5.32208	4799.44	0.251515	0.0423111	0.0459401	0.660234	0.203822	0.385026	0.221654	0.189498	0.256799	0.110603	0.131639	0.500959	1.00688	1.41211	5.27578	0.334097	1.77246	3.62729	3643	1.10849	1696	2084	2727.5	9352	4.7745	470	622	787	0	0.747648	0.225513	0.0254491	0.00128315	0.000106929	0	0
TCGA-AA-3526-01A-11_W_VU_20130107_A0218_8J_R_FR15	2013-01-07T06:24:34Z	0.310596	15.1182	16.9853	20.4771	1.04985	1.05508	5.39883	4799.41	0.288379	0.0298942	0.234264	0.447463	0.209799	0.390693	0.208521	0.190987	0.259093	0.108206	0.121477	0.511224	0.868442	0.923738	4.58229	0.358966	0.787968	3.82296	3806	1.12851	1528	1952	2537.75	8239	4.37903	447	596	734	0	0.719141	0.246875	0.0331351	0.00060687	0.000242748	0	0
TCGA-AA-3529-01A-12_W_VU_20121203_A0218_7B_R_FR01	2012-12-03T13:34:32Z	0.315159	14.1002	15.9494	19.4699	0.990044	0.953549	4.46073	4799.64	0.288573	0.0835211	0.0685158	0.55939	0.239982	0.329154	0.263172	0.167692	0.253193	0.123631	0.128984	0.494192	0.957077	2.10632	4.58307	0.168932	2.6995	2.60004	3390	1.06591	2059	2305	2957	10693	4.92285	558	754	953	0	0.645188	0.298045	0.0504068	0.00561115	0.000748153	0	0
TCGA-AA-3529-01A-12_W_VU_20121203_A0218_7B_R_FR02	2012-12-03T15:12:45Z	0.328909	14.0546	15.9201	19.4584	1.00076	0.808039	4.58927	4799.72	0.315227	0.0645597	0.117373	0.502841	0.266993	0.322677	0.248119	0.162211	0.237256	0.13208	0.136166	0.494498	1.08233	2.18145	5.58695	0.556438	2.27543	3.72276	3330	1.09831	1926.25	2343	2931	11377	5.0386	594	761	937	0	0.62556	0.301573	0.0631098	0.00817439	0.00158214	0	0
TCGA-AA-3529-01A-12_W_VU_20121203_A0218_7B_R_FR03	2012-12-03T16:50:57Z	0.324479	14.1974	16.0962	19.5947	0.885919	0.868434	4.04323	4799.06	0.205349	0.126771	0.091438	0.576443	0.253858	0.319842	0.261004	0.165297	0.23028	0.135727	0.135904	0.49809	0.982933	2.66292	4.11057	0.165866	3.13867	2.49217	3325	1.06127	2168	2437	3099	11520	4.8564	594	778	953	0	0.620486	0.312674	0.0557292	0.00815972	0.00295139	0	0
TCGA-AA-3529-01A-12_W_VU_20121203_A0218_7B_R_FR04	2012-12-03T18:29:09Z	0.326523	13.8489	15.5245	18.7547	0.863179	0.831743	5.17234	4800.51	0.164709	0.139998	0.095796	0.599497	0.25033	0.33203	0.253641	0.163998	0.226126	0.137885	0.138208	0.497781	0.917821	2.63211	3.8935	0.123515	3.08446	2.90759	3305	1.06425	2199	2435	3057	11356	4.74301	582	764	940	0	0.609722	0.328461	0.0502818	0.00854174	0.00299401	0	0
TCGA-AA-3529-01A-12_W_VU_20121203_A0218_7B_R_FR05	2012-12-03T20:07:21Z	0.324016	14.4311	16.4499	20.0097	0.905189	0.933582	4.25449	4799.24	0.18332	0.150216	0.0711729	0.595291	0.239211	0.33091	0.26482	0.165059	0.227201	0.136111	0.135583	0.501106	0.99175	2.67273	3.45923	0.112921	3.19544	2.14462	3322	1.06501	2189	2427	3057	11305	4.81177	590	764	943	0	0.618399	0.286599	0.0810261	0.0129146	0.00106148	0	0
TCGA-AA-3529-01A-12_W_VU_20121203_A0218_7B_R_FR06	2012-12-03T21:45:33Z	0.319616	14.8097	16.8749	20.2733	0.841996	0.965419	4.9167	4800.67	0.197352	0.0681257	0.143629	0.590893	0.228754	0.337695	0.269229	0.164323	0.232238	0.137949	0.132856	0.496957	0.955118	2.46768	4.05286	0.124765	2.99496	2.77844	3317	1.06576	2143	2396	3106	10935	4.80642	582.5	771	950	0	0.578326	0.341655	0.0649291	0.01262	0.00246914	0	0
TCGA-AA-3529-01A-12_W_VU_20121203_A0218_7B_R_FR07	2012-12-03T23:23:45Z	0.321614	14.2803	16.3832	19.9349	0.978531	0.87702	5.10935	4799.92	0.195239	0.032261	0.153725	0.618775	0.233973	0.321462	0.2787	0.165865	0.227071	0.138564	0.135237	0.499129	1.00145	3.07821	4.02577	0.114971	3.56122	2.60663	3336	1.06114	2107	2364	3139	11719	5.04967	588	774	960	0	0.600734	0.337913	0.0524789	0.00793583	0.000938647	0	0
TCGA-AA-3529-01A-12_W_VU_20121203_A0218_7B_R_FR08	2012-12-04T01:01:57Z	0.321805	14.8269	16.5778	20.2731	0.951739	0.998448	4.25701	4799.25	0.231269	0.0549797	0.155361	0.558391	0.223176	0.323471	0.284338	0.169015	0.241457	0.132482	0.127804	0.498258	0.974599	2.79319	4.59688	0.117169	3.37412	2.84108	3380	1.05469	2109	2379	3124	11016	4.9151	601	787	961	0	0.597222	0.310094	0.0807916	0.0104394	0.00145243	0	0
TCGA-AA-3529-01A-12_W_VU_20121203_A0218_7B_R_FR09	2012-12-04T02:40:09Z	0.319157	14.8617	16.8788	20.3561	0.951404	0.989002	4.98138	4799.51	0.229776	0.036462	0.138489	0.595272	0.223423	0.32653	0.281067	0.16898	0.241425	0.128588	0.131862	0.498125	0.923845	2.723	4.61799	0.117445	3.34528	2.72511	3379	1.05457	2066	2329	3056.5	10910	4.98275	604	784	963	0	0.613016	0.321632	0.0587534	0.00586618	0.000733272	0	0
TCGA-AA-3529-01A-12_W_VU_20121203_A0218_7B_R_FR10	2012-12-04T04:18:21Z	0.327231	13.686	15.4743	19.1874	0.74318	0.832126	4.57587	4799.37	0.24435	0.0663077	0.133041	0.556301	0.23206	0.329559	0.270168	0.168212	0.238237	0.129689	0.13158	0.500494	1.0178	2.54357	3.79537	0.122803	3.21635	2.33437	3369	1.0543	2040	2322	3062	10925	4.87886	611	796	982	0	0.623524	0.302243	0.0629748	0.00961098	0.0016476	0	0
TCGA-AA-3529-01A-12_W_VU_20121203_A0218_7B_R_FR11	2012-12-04T05:56:33Z	0.327988	13.7687	15.3752	18.6529	0.897174	0.943843	4.30688	4799.55	0.24532	0.054724	0.140469	0.559487	0.23156	0.330785	0.269237	0.168417	0.240394	0.127227	0.134083	0.498296	0.998485	2.54326	4.37957	0.107088	3.08513	2.43037	3389	1.07281	2028	2284	3032	10912	4.9254	599	790	980	0	0.61886	0.315707	0.0553519	0.00907258	0.00100806	0	0
TCGA-AA-3529-01A-12_W_VU_20121204_A0218_7B_R_FR12	2012-12-04T07:34:44Z	0.32097	13.8322	15.6001	18.7329	0.867355	0.94301	4.91531	4799.27	0.232556	0.0415018	0.0894409	0.636502	0.212034	0.33823	0.277577	0.172159	0.245362	0.120356	0.134512	0.499769	0.921912	2.25078	4.58731	0.118249	2.72656	2.78761	3467	1.08344	1858	2164	2884.5	10434	4.98964	602	797	1002	0	0.669734	0.275733	0.046291	0.0070922	0.00115009	0	0
TCGA-AA-3529-01A-12_W_VU_20121204_A0218_7B_R_FR13	2012-12-04T09:12:56Z	0.322633	14.1821	16.1814	19.2863	0.877285	0.969266	4.68181	4799.09	0.264284	0.0379607	0.109389	0.588366	0.20335	0.357153	0.271049	0.168449	0.256302	0.115187	0.131527	0.496984	0.896877	1.44622	4.52326	0.598411	1.4043	3.35563	3540	1.13148	1476	2002	2761	9875	4.91036	606	795	993	0	0.686582	0.273823	0.035443	0.00394937	0.000202532	0	0
TCGA-AA-3529-01A-12_W_VU_20121204_A0218_7B_R_FR14	2012-12-04T10:51:08Z	0.317675	14.313	16.2294	19.3747	0.905669	0.945466	5.29381	4799.35	0.279257	0.0217936	0.0939704	0.604979	0.222298	0.340097	0.266988	0.170618	0.241622	0.119827	0.137955	0.500596	0.999582	1.81828	4.92441	0.567086	1.98971	3.6125	3422	1.12189	1984	2218.5	2922	10580	4.92399	581	778	979	0	0.642533	0.305198	0.0440454	0.00765595	0.000567108	0	0
